director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,duration,facenumber_in_poster,country,title_year,budget,gross,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller,Financial_Label
537,0,126,18000,111,984,579,874,64000,138,0,31,2012,31000000,93749203,0,0,0,0,0,0,0,0,0,0,1,0,0,1,BlockBaster
428,23,80,17000,461,359,208,281,32000,104,0,31,2012,30000000,125014030,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BlockBaster
514,0,254,23000,112,13000,816,502,75000,119,0,31,2012,30000000,66468315,1,0,1,0,0,0,0,0,0,1,1,0,0,1,BlockBaster
144,64,334,11000,689,7000,357,329,0,100,2,31,2012,30000000,63536011,0,0,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
174,246,90,26000,97,821,465,751,66000,95,0,31,2012,30000000,42043633,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Hit
456,89,21,2000,313,401,192,372,11000,131,2,31,2012,30000000,28644770,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
630,650,132,1000,344,773,368,715,0,118,4,31,2012,25000000,30920167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Average
261,160,386,771,190,570,456,427,35000,110,1,31,2012,26000000,16005978,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Flop
31,99,38,3000,273,448,806,433,0,105,5,31,2012,25000000,77264926,0,0,0,0,0,0,0,1,1,0,0,0,0,0,BlockBaster
568,96,53,713,611,220,355,204,29000,101,0,31,2012,25000000,60443237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BlockBaster
51,175,193,24000,193,736,499,733,0,109,3,31,2012,25000000,66489425,1,0,0,0,0,0,0,0,0,1,1,0,0,1,BlockBaster
468,30,284,941,469,459,582,309,17000,92,0,31,2012,14000000,49122319,0,0,0,0,0,0,0,0,0,0,0,1,0,1,BlockBaster
656,179,280,17000,743,10000,463,4000,27000,137,4,9,2012,25000000,717753,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Flop
137,42,504,975,586,569,435,517,0,94,2,31,2012,22000000,49002815,0,0,0,0,0,0,0,1,1,0,0,0,0,0,BlockBaster
150,21,61,14000,720,618,75,552,0,100,5,31,2012,2000000,13746550,1,0,0,1,0,0,0,0,1,0,0,0,0,0,BlockBaster
668,11000,384,385,382,223,13,159,18000,112,0,31,2012,17000000,16684352,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
149,737,222,34000,615,22000,98,14000,117000,122,0,31,2012,21000000,132088910,0,0,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
651,0,243,982,720,618,693,582,0,114,5,31,2012,20000000,65623128,0,0,0,0,0,0,0,0,1,1,1,0,0,0,BlockBaster
424,83,399,991,199,494,516,206,25000,95,0,9,2012,20000000,17529157,0,1,0,0,0,1,0,0,0,0,1,1,0,1,Flop
260,4,253,788,746,447,326,80,10000,95,2,9,2012,20000000,14291570,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Flop
417,150,173,18000,4,1000,484,956,13000,116,2,31,2012,20000000,6002756,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Flop
392,19,185,15000,112,13000,861,619,0,93,3,31,2012,20000000,3749061,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Flop
413,12,86,979,271,532,811,231,831,88,0,31,2012,20000000,1064277,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Flop
267,36,30,10000,289,751,78,746,36000,112,4,31,2012,17000000,64998368,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BlockBaster
631,57,262,465,610,152,798,62,0,83,1,31,2012,17000000,4930798,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Flop
659,0,67,13000,80,13000,89,559,71000,94,2,31,2012,16000000,45507053,0,1,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
21,143,461,1000,388,945,321,613,0,92,2,31,2012,16000000,2964,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Flop
264,43,114,11000,624,326,371,259,29000,95,0,30,2012,17000000,54322273,0,0,0,0,0,0,1,0,0,0,1,1,0,1,BlockBaster
136,453,199,15000,46,10000,26,953,38000,109,2,31,2012,7000000,40983001,0,0,0,0,0,0,0,0,0,1,1,0,0,1,BlockBaster
166,310,423,33000,72,748,44,619,47000,140,3,31,2012,15000000,21383298,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hit
24,181,60,11000,646,820,77,748,20000,97,1,31,2012,15000000,14938570,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Flop
507,561,406,746,585,561,179,353,29000,107,3,31,2012,15000000,15608545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Average
228,835,323,13000,287,826,790,363,10000,106,1,31,2012,15000000,7556708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
468,30,284,941,469,459,582,309,17000,92,0,31,2012,14000000,49122319,0,0,0,0,0,0,0,0,0,0,0,1,0,1,BlockBaster
341,90,466,962,314,925,614,635,0,86,1,31,2012,14000000,9402410,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Flop
408,454,0,2000,270,906,559,816,52000,110,7,30,2012,15000000,14989761,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Flop
589,139,301,8000,259,3000,438,850,131000,102,2,31,2012,13000000,17738570,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Hit
606,2,308,6000,503,637,469,186,0,80,0,9,2012,9600000,71442,0,0,0,0,1,0,0,1,1,1,1,0,0,0,Flop
625,167,88,997,625,966,664,807,0,122,8,31,2012,12000000,91547205,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BlockBaster
441,16,14,93,330,17,698,11,15000,110,0,31,2012,12000000,70011073,1,1,0,0,0,0,0,0,0,0,1,0,0,1,BlockBaster
342,128,341,963,24,465,66,371,32000,89,0,31,2012,12000000,64572496,0,0,1,0,0,0,0,0,0,0,1,0,0,1,BlockBaster
463,166,122,971,422,329,600,281,29000,93,0,31,2012,12000000,54724272,0,0,0,0,0,0,0,0,1,1,0,0,0,0,BlockBaster
122,4,294,28,58,9,51,8,0,93,0,31,2012,12000000,25240988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlockBaster
455,27,363,664,174,591,663,360,0,107,1,31,2012,12000000,7918283,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Flop
177,0,305,358,673,156,627,123,13000,98,4,30,2012,11000000,18381787,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Hit
161,0,430,639,233,377,126,280,0,145,1,20,2012,10818775,5669081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
559,70,382,1000,173,876,565,706,0,116,7,31,2012,17000000,24397469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hit
276,337,329,11000,736,1000,716,820,27000,130,1,31,2012,10000000,21589307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BlockBaster
386,63,456,7000,481,353,680,172,25000,101,2,31,2012,10000000,6619173,0,1,1,1,0,0,0,0,1,0,1,0,0,0,Flop
398,87,115,1000,359,581,479,444,14000,82,0,31,2012,10000000,6842058,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Flop
311,60,412,823,210,759,250,699,0,111,0,31,2012,10000000,3333823,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Flop
47,34,89,11000,324,11000,683,683,20000,106,1,31,2012,10000000,1939441,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Flop
422,0,191,678,251,432,358,319,33000,127,1,9,2012,8900000,225377,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
671,147,440,8000,403,3000,831,1000,12000,176,4,16,2012,7217600,3047539,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
602,0,80,17000,23,15000,530,11000,54000,110,1,31,2012,7000000,113709992,0,0,0,0,0,0,0,0,1,0,1,0,0,0,BlockBaster
560,0,9,883,296,563,699,393,80000,143,0,30,2012,200000000,304360277,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Hit
405,13,222,34000,554,924,288,261,10000,101,1,3,2012,6900000,31607598,0,0,0,0,0,0,0,0,0,0,1,1,0,1,BlockBaster
78,49,193,24000,96,14000,604,10000,21000,102,1,31,2012,6000000,11434867,0,0,0,1,0,1,0,0,0,0,1,0,0,1,Super Hit
411,4,497,8000,11,806,496,546,9000,84,1,31,2012,6000000,5895238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
588,24,81,16000,562,10000,752,874,0,95,1,31,2012,12000000,65804,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Flop
383,21,278,4000,9,3000,40,416,0,87,3,31,2012,3000000,418268,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
621,78,338,536,752,317,90,197,0,93,3,31,2012,3000000,200803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
168,67,40,871,758,118,209,67,0,87,0,31,2012,2500000,33349949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlockBaster
249,14,165,902,380,291,32,215,13000,89,3,31,2012,2500000,3325638,0,0,1,0,0,0,0,0,1,1,1,0,0,0,Hit
529,0,447,1000,201,725,549,721,15000,101,1,31,2012,2500000,1163508,0,0,0,0,0,0,1,0,0,0,1,1,0,1,Flop
106,188,476,10000,617,3000,191,1000,38000,130,2,31,2012,60000000,80033643,1,0,0,0,0,1,0,0,0,1,0,0,0,1,Hit
68,5,452,413,711,197,286,98,932,83,0,3,2012,1500000,1521,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Flop
673,8,371,2000,339,245,407,183,0,80,1,31,2012,427000,2833383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BlockBaster
599,14,207,1000,485,330,244,274,0,108,0,31,2012,1200000,594904,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
74,18,227,1000,307,466,404,300,24000,86,0,31,2012,1000000,18112929,0,0,1,0,0,1,0,0,0,0,0,1,0,1,BlockBaster
664,19,160,403,159,169,106,128,12000,83,0,31,2012,1000000,53245055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BlockBaster
57,20,494,422,5,374,668,365,11000,95,3,31,2012,1000000,5997134,0,0,0,1,0,0,0,0,1,0,1,0,1,0,BlockBaster
343,50,33,3,297,3,776,0,20000,96,1,30,2012,1000000,484221,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Flop
318,74,331,260000,594,984,658,891,706,112,3,31,2012,1000000,96734,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
526,252,248,40000,645,11000,762,1000,58000,136,4,31,2011,250000000,241063875,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Flop
305,487,238,1000,706,919,227,776,10000,106,0,31,2011,200000000,191450875,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Flop
407,258,425,16000,702,368,781,326,24000,123,2,31,2011,200000000,116593191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Flop
418,0,174,894,445,829,454,581,46000,154,2,31,2011,195000000,352358779,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Super Hit
409,17000,87,17000,152,16000,659,1000,42000,126,0,31,2011,170000000,73820094,0,1,0,0,0,1,0,1,0,0,1,0,0,0,Flop
414,905,222,34000,512,13000,601,1000,54000,132,3,31,2011,160000000,146405371,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Flop
360,0,90,26000,539,20000,52,12000,63000,115,1,31,2011,150000000,181015141,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Average
279,90,29,11000,272,10000,563,15,20000,90,0,31,2011,150000000,165230261,1,1,0,0,1,0,0,1,1,0,0,0,0,0,Average
582,25,148,921,178,562,806,433,0,88,0,31,2011,150000000,21379315,1,1,1,0,1,0,0,1,1,0,0,0,0,0,Flop
70,663,476,10000,345,10000,554,690,35000,133,3,31,2011,145000000,209364921,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Hit
292,394,89,11000,214,3000,306,2000,46000,124,0,31,2011,140000000,176636816,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Hit
213,750,413,49000,95,11000,162,988,0,100,0,0,2011,135000000,63992328,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Flop
222,563,248,40000,595,1000,766,939,26000,107,0,31,2011,135000000,123207194,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Flop
98,50,427,4000,169,442,30,397,16000,90,0,31,2011,130000000,149234747,1,1,0,0,1,0,1,1,1,0,0,0,0,0,Average
603,14000,474,2000,467,871,812,845,44000,107,1,31,2011,135000000,77564037,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Flop
350,681,389,23000,744,14000,220,12000,54000,132,3,31,2011,125000000,209805005,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Hit
229,0,410,21000,230,979,622,154,39000,129,2,31,2011,125000000,186830669,1,1,0,0,0,1,0,0,0,1,0,0,0,1,Hit
431,1000,95,11000,729,1000,132,741,14000,119,0,31,2011,120000000,98780042,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Flop
509,67,310,383,715,113,506,111,31000,103,3,31,2011,110000000,142614158,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Hit
580,189,186,20000,732,929,599,544,36000,127,1,31,2011,110000000,85463309,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Flop
672,611,94,23000,545,196,748,28,13000,146,2,5,2011,94000000,9213,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
554,81,201,11000,194,1000,822,779,47000,105,0,31,2011,93000000,176740650,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Super Hit
143,21000,414,18000,281,1000,389,585,54000,158,1,31,2011,90000000,102515793,0,0,0,0,0,1,0,0,0,1,1,0,0,1,Average
88,107,31,11000,748,560,845,350,19000,96,0,31,2011,90000000,143618384,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Hit
484,545,350,14000,453,8000,612,5000,19000,110,8,11,2011,75000000,20315324,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Flop
76,420,328,2000,270,906,418,535,0,104,5,31,2011,75000000,78009155,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Average
564,6,231,1000,306,579,555,561,0,97,1,30,2011,100000000,46440491,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Flop
632,480,61,14000,493,670,567,461,56000,102,0,31,2011,80000000,254455986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BlockBaster
443,31,26,1000,348,1000,475,733,0,87,0,31,2011,75000000,133103929,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Super Hit
165,221,1,11000,66,3000,458,503,19000,117,1,31,2011,80000000,103028109,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Hit
199,153,419,3000,444,1000,587,269,0,102,1,31,2011,80000000,80360866,0,0,0,1,0,0,0,1,1,0,0,0,0,0,Average
165,221,7,14000,8,11000,797,553,0,91,2,31,2011,79000000,74158157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
610,763,185,15000,182,1000,770,222,30000,110,1,31,2011,75000000,83503161,1,0,0,1,0,0,1,0,0,0,1,0,0,0,Average
675,0,250,4000,3,2000,729,826,42000,128,4,31,2011,82000000,36381716,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Flop
327,473,370,833,353,697,656,464,25000,116,0,31,2011,70000000,83552429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Average
603,14000,224,25000,74,19000,228,979,28000,146,1,31,2011,66000000,79883359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Average
548,2000,80,17000,162,1000,141,244,0,111,2,31,2011,70000000,48430355,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Flop
204,5,209,26000,615,22000,77,748,17000,116,2,30,2011,35000000,25093607,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Flop
67,101,217,966,433,919,765,681,10000,111,3,31,2011,36000000,45045037,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Hit
622,25,168,989,238,664,142,439,0,95,0,31,2011,63000000,108012170,0,1,0,0,1,0,1,1,1,0,0,0,0,0,Hit
602,0,323,13000,532,240,299,175,42000,106,4,31,2011,60000000,75638743,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hit
570,124,258,865,17,441,327,77,20000,87,0,31,2011,60000000,29136626,1,0,1,0,0,0,1,0,0,0,0,1,0,1,Flop
402,83,367,12000,682,1000,155,1000,18000,96,1,31,2011,57000000,51774002,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Flop
406,70,309,1000,566,549,634,497,14000,94,1,31,2011,55000000,68218041,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Average
140,71,425,16000,562,10000,573,634,13000,118,2,31,2011,52000000,37035845,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Flop
214,53,323,13000,514,963,402,593,36000,106,2,31,2011,50200000,62453315,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Average
246,14000,239,1000,1,560,852,417,37000,112,0,31,2011,50000000,126975169,0,0,1,0,0,1,0,0,0,0,0,0,0,1,BlockBaster
220,43,423,33000,249,15000,771,7000,44000,118,7,31,2011,50000000,84244877,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Hit
61,152,396,22000,623,18000,97,11000,27000,133,1,31,2011,50000000,75605492,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Hit
120,154,13,15000,247,348,667,144,27000,109,1,31,2011,60000000,55092830,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Flop
146,234,361,20000,763,11000,340,11000,18000,102,3,31,2011,49900000,21557240,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Flop
287,260,359,6000,283,694,723,692,0,84,0,31,2011,55000000,21283440,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Flop
475,71,367,12000,83,2000,445,982,15000,104,1,31,2011,50000000,10706786,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Flop
251,33,48,970,252,91,773,84,26000,103,3,31,2011,45000000,88625922,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Super Hit
469,32,112,219,716,141,802,104,17000,101,1,31,2011,45000000,8129455,1,1,0,0,0,0,0,0,1,1,0,0,0,0,Flop
583,165,209,26000,731,956,571,350,16000,93,0,31,2011,40000000,29113588,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Flop
89,308,170,10000,83,2000,833,913,20000,100,2,31,2011,42000000,37652565,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Flop
144,64,240,734,416,574,383,296,11000,100,0,31,2011,41000000,7204138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flop
71,65,329,11000,477,980,264,638,25000,118,1,31,2011,40000000,57981889,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hit
270,174,296,14000,269,903,5,767,29000,113,3,30,2011,30000000,61094903,1,0,0,0,0,1,0,0,0,0,0,0,0,1,BlockBaster
224,99,55,176,544,61,365,57,42000,109,0,31,2011,40000000,37371385,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Flop
661,0,21,2000,14,741,747,687,26000,111,0,31,2011,40000000,38176892,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Flop
600,77,151,703,316,682,164,495,20000,92,0,31,2011,40000000,42575718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Average
590,335,477,15000,705,467,763,64,39000,129,1,31,2011,40000000,31836745,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Flop
471,118,251,877,118,738,367,674,15000,112,0,9,2011,40000000,36665854,1,0,0,0,0,0,0,0,0,1,1,0,0,1,Flop
198,508,411,21000,151,11000,339,1000,33000,120,1,31,2011,38000000,58700247,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Hit
93,188,355,11000,518,680,304,631,0,113,5,31,2011,37000000,72279690,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Super Hit
436,101,32,12000,165,3000,801,2000,23000,114,1,31,2011,37000000,33037754,0,0,0,0,0,1,0,0,0,0,1,1,0,1,Flop
545,596,251,877,222,794,487,785,2000,102,0,27,2011,36000000,1068392,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Flop
575,91,274,18000,450,464,665,64,31000,106,5,31,2011,35000000,117528646,0,0,0,0,0,0,0,0,1,1,0,0,0,0,BlockBaster
663,87,349,15000,389,3000,522,923,41000,109,2,31,2011,35000000,55802754,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Hit
25,487,322,20000,562,10000,432,3000,52000,109,2,31,2011,40000000,37553932,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Flop
389,42,36,969,690,826,462,196,13000,112,4,31,2011,35000000,39026186,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Average
113,16000,291,29000,538,6000,433,363,16000,137,0,31,2011,35000000,37304950,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Average
315,309,272,327,75,73,672,63,13000,106,1,31,2011,35000000,28064226,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Flop
614,0,60,11000,736,1000,260,687,39000,139,0,31,2011,32000000,13303319,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Flop
97,21,332,614,741,150,185,48,0,89,0,31,2011,30000000,21426805,1,1,1,0,0,0,0,0,0,0,0,1,0,1,Flop
476,176,325,722,749,655,767,460,27000,131,6,31,2011,32500000,169076745,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BlockBaster
317,14,62,918,730,845,638,534,0,113,2,31,2011,32000000,37911876,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Average
176,0,199,15000,126,491,707,355,56000,93,3,31,2011,32000000,54696902,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Hit
668,11000,282,617,62,204,594,183,78000,94,1,27,2011,17000000,56816662,0,0,0,1,0,0,1,0,1,0,0,0,0,0,BlockBaster
294,456,228,157,742,33,396,21,38000,111,0,31,2011,30000000,40247512,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Hit
637,15000,477,15000,613,839,657,392,0,98,0,31,2011,30000000,35565975,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Average
592,15,107,759,618,73,313,69,0,63,0,31,2011,30000000,26687172,0,1,0,0,1,0,0,1,1,0,0,0,0,0,Flop
18,24,189,2000,603,942,674,653,11000,108,0,31,2011,30000000,23070045,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Flop
118,44,176,596,602,343,721,133,23000,106,1,31,2011,30000000,18298649,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Flop
438,6,26,1000,580,857,140,843,0,86,0,31,2011,30000000,10134754,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Flop
384,0,52,974,355,643,356,187,0,121,0,5,2011,18000000,127437,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Flop
395,395,173,18000,468,1000,441,313,21000,129,1,31,2011,30000000,537580,1,0,0,0,0,0,0,0,0,1,1,0,1,0,Flop
552,181,47,731,211,579,269,459,0,83,3,11,2011,28000000,37053924,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Hit
544,776,490,898,358,584,650,358,15000,130,3,30,2011,30000000,4463292,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Flop
534,0,15,2000,357,734,184,640,0,89,5,31,2011,27000000,38536376,1,1,1,0,0,0,0,1,1,0,0,0,0,0,Hit
202,0,409,22000,167,988,742,307,20000,113,15,31,2011,56000000,54540525,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
611,150,152,15000,113,3000,568,2000,75000,146,2,31,2011,25000000,169705587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BlockBaster
242,425,361,20000,284,962,570,766,24000,108,1,31,2011,25000000,70625986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BlockBaster
290,248,296,14000,268,798,334,726,32000,117,1,31,2011,25000000,51533608,1,1,0,0,0,0,0,0,0,0,1,0,0,1,BlockBaster
151,160,93,963,356,936,439,852,0,90,0,31,2011,25000000,18860403,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Flop
209,149,478,27000,268,798,454,581,77000,140,1,31,2011,25000000,13651662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
538,37,16,10000,437,826,669,268,7000,110,1,31,2011,25000000,10324441,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Flop
173,41,379,2000,115,1000,372,847,0,89,0,31,2011,24000000,9639242,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
211,0,423,33000,582,22000,362,1000,22000,101,1,31,2011,12500000,40962534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BlockBaster
602,0,80,17000,512,13000,547,947,0,93,5,17,2011,23000000,18934858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Flop
644,140,44,19000,164,14000,277,10000,24000,127,1,9,2011,20000000,24104113,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Average
289,0,222,34000,141,242,679,220,17000,91,0,31,2011,21000000,958319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
15,729,441,8000,547,727,75,552,22000,115,0,31,2011,20000000,82624961,0,0,0,0,0,0,0,0,1,0,1,0,0,0,BlockBaster
633,12,388,786,708,651,626,587,21000,90,4,31,2011,19000000,35033759,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Super Hit
617,15,290,3000,462,775,104,350,6000,109,3,14,2011,20000000,23179303,0,1,0,1,0,0,0,1,1,0,0,0,0,0,Average
401,20,89,11000,55,904,224,783,0,117,1,31,2011,20000000,13987482,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Flop
139,0,337,13000,743,10000,723,691,36000,99,3,30,2011,15000000,5702083,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Flop
248,52,265,3000,364,957,636,384,16000,97,0,31,2011,20000000,100292856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BlockBaster
377,93,333,31000,214,3000,495,521,14000,109,1,1,2011,15000000,1357042,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Flop
421,31,485,2000,509,2000,172,562,0,97,4,31,2011,23000000,6923891,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Flop
137,42,504,975,586,569,262,557,0,99,2,31,2011,21000000,52691009,0,0,0,0,0,0,0,1,1,0,0,0,0,0,BlockBaster
573,80,125,2000,145,795,166,723,15000,106,1,31,2011,18000000,43853424,0,0,0,0,0,0,0,1,0,0,1,0,1,0,BlockBaster
129,33,13,15000,491,976,246,583,16000,86,1,31,2011,17000000,27854896,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Hit
432,405,70,996,227,897,82,628,30000,100,0,9,2011,15000000,44667095,0,0,0,1,0,0,0,0,1,0,1,0,0,0,BlockBaster
104,26,290,3000,185,1000,264,638,0,91,1,31,2011,16000000,37300107,0,0,0,0,0,0,0,0,0,0,1,1,0,1,BlockBaster
458,0,423,33000,20,745,706,228,81000,100,0,31,2011,15000000,35054909,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BlockBaster
385,92,31,11000,354,5000,650,358,49000,107,0,31,2011,15000000,13766014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Flop
169,68,80,17000,16,14000,817,642,0,90,5,31,2011,15000000,28870,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Flop
502,58,334,11000,351,1000,603,583,18000,105,1,30,2011,13000000,29959436,0,0,0,0,0,0,0,0,0,0,1,0,1,0,BlockBaster
361,50,323,13000,420,1000,394,338,0,186,1,31,2011,14000000,46495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flop
323,209,488,569,663,69,95,41,62000,115,1,31,2011,13000000,73000942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlockBaster
291,115,244,1000,465,305,384,304,18000,88,6,30,2011,13000000,1024175,1,0,1,0,0,0,0,0,1,0,0,0,0,1,Flop
