director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,movie_facebook_likes,duration,facenumber_in_poster,country,title_year,budget,Action,Adventure,Sci-Fi,Romance,Animation,Mystery,Fantasy,Family,Comedy,Crime,Drama,Horror,Biography,Thriller,IMDb_Label
668,11000,384,385,382,223,13,159,18000,112,0,31,2012,17000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
149,737,222,34000,615,22000,98,14000,117000,122,0,31,2012,21000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-4
651,0,243,982,720,618,693,582,0,114,5,31,2012,20000000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,CLASS-1
424,83,399,991,199,494,516,206,25000,95,0,9,2012,20000000,0,1,0,0,0,1,0,0,0,0,1,1,0,1,CLASS-1
260,4,253,788,746,447,326,80,10000,95,2,9,2012,20000000,1,1,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
417,150,173,18000,4,1000,484,956,13000,116,2,31,2012,20000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-3
392,19,185,15000,112,13000,861,619,0,93,3,31,2012,20000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CLASS-1
413,12,86,979,271,532,811,231,831,88,0,31,2012,20000000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,CLASS-3
267,36,30,10000,289,751,78,746,36000,112,4,31,2012,17000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-3
631,57,262,465,610,152,798,62,0,83,1,31,2012,17000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CLASS-1
659,0,67,13000,80,13000,89,559,71000,94,2,31,2012,16000000,0,1,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-4
21,143,461,1000,388,945,321,613,0,92,2,31,2012,16000000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,CLASS-2
264,43,114,11000,624,326,371,259,29000,95,0,30,2012,17000000,0,0,0,0,0,0,1,0,0,0,1,1,0,1,CLASS-2
136,453,199,15000,46,10000,26,953,38000,109,2,31,2012,7000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-4
166,310,423,33000,72,748,44,619,47000,140,3,31,2012,15000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-3
24,181,60,11000,646,820,77,748,20000,97,1,31,2012,15000000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,CLASS-2
507,561,406,746,585,561,179,353,29000,107,3,31,2012,15000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
228,835,323,13000,287,826,790,363,10000,106,1,31,2012,15000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
468,30,284,941,469,459,582,309,17000,92,0,31,2012,14000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CLASS-2
341,90,466,962,314,925,614,635,0,86,1,31,2012,14000000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
408,454,0,2000,270,906,559,816,52000,110,7,30,2012,15000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-3
589,139,301,8000,259,3000,438,850,131000,102,2,31,2012,13000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-4
606,2,308,6000,503,637,469,186,0,80,0,9,2012,9600000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,CLASS-4
625,167,88,997,625,966,664,807,0,122,8,31,2012,12000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-3
441,16,14,93,330,17,698,11,15000,110,0,31,2012,12000000,1,1,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-2
342,128,341,963,24,465,66,371,32000,89,0,31,2012,12000000,0,0,1,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
463,166,122,971,422,329,600,281,29000,93,0,31,2012,12000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-3
122,4,294,28,58,9,51,8,0,93,0,31,2012,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
455,27,363,664,174,591,663,360,0,107,1,31,2012,12000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
177,0,305,358,673,156,627,123,13000,98,4,30,2012,11000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-3
161,0,430,639,233,377,126,280,0,145,1,20,2012,10818775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
559,70,382,1000,173,876,565,706,0,116,7,31,2012,17000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
276,337,329,11000,736,1000,716,820,27000,130,1,31,2012,10000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
386,63,456,7000,481,353,680,172,25000,101,2,31,2012,10000000,0,1,1,1,0,0,0,0,1,0,1,0,0,0,CLASS-3
398,87,115,1000,359,581,479,444,14000,82,0,31,2012,10000000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,CLASS-2
311,60,412,823,210,759,250,699,0,111,0,31,2012,10000000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,CLASS-2
47,34,89,11000,324,11000,683,683,20000,106,1,31,2012,10000000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,CLASS-3
422,0,191,678,251,432,358,319,33000,127,1,9,2012,8900000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-4
671,147,440,8000,403,3000,831,1000,12000,176,4,16,2012,7217600,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-3
602,0,80,17000,23,15000,530,11000,54000,110,1,31,2012,7000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
560,0,9,883,296,563,699,393,80000,143,0,30,2012,200000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,CLASS-4
405,13,222,34000,554,924,288,261,10000,101,1,3,2012,6900000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,CLASS-2
78,49,193,24000,96,14000,604,10000,21000,102,1,31,2012,6000000,0,0,0,1,0,1,0,0,0,0,1,0,0,1,CLASS-3
411,4,497,8000,11,806,496,546,9000,84,1,31,2012,6000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
588,24,81,16000,562,10000,752,874,0,95,1,31,2012,12000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-2
383,21,278,4000,9,3000,40,416,0,87,3,31,2012,3000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
621,78,338,536,752,317,90,197,0,93,3,31,2012,3000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
168,67,40,871,758,118,209,67,0,87,0,31,2012,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
249,14,165,902,380,291,32,215,13000,89,3,31,2012,2500000,0,0,1,0,0,0,0,0,1,1,1,0,0,0,CLASS-3
529,0,447,1000,201,725,549,721,15000,101,1,31,2012,2500000,0,0,0,0,0,0,1,0,0,0,1,1,0,1,CLASS-2
106,188,476,10000,617,3000,191,1000,38000,130,2,31,2012,60000000,1,0,0,0,0,1,0,0,0,1,0,0,0,1,CLASS-3
68,5,452,413,711,197,286,98,932,83,0,3,2012,1500000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,CLASS-2
673,8,371,2000,339,245,407,183,0,80,1,31,2012,427000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
599,14,207,1000,485,330,244,274,0,108,0,31,2012,1200000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
74,18,227,1000,307,466,404,300,24000,86,0,31,2012,1000000,0,0,1,0,0,1,0,0,0,0,0,1,0,1,CLASS-1
664,19,160,403,159,169,106,128,12000,83,0,31,2012,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CLASS-1
57,20,494,422,5,374,668,365,11000,95,3,31,2012,1000000,0,0,0,1,0,0,0,0,1,0,1,0,1,0,CLASS-3
343,50,33,3,297,3,776,0,20000,96,1,30,2012,1000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,CLASS-4
318,74,331,260000,594,984,658,891,706,112,3,31,2012,1000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
526,252,248,40000,645,11000,762,1000,58000,136,4,31,2011,250000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,CLASS-3
305,487,238,1000,706,919,227,776,10000,106,0,31,2011,200000000,0,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-2
407,258,425,16000,702,368,781,326,24000,123,2,31,2011,200000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
418,0,174,894,445,829,454,581,46000,154,2,31,2011,195000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
409,17000,87,17000,152,16000,659,1000,42000,126,0,31,2011,170000000,0,1,0,0,0,1,0,1,0,0,1,0,0,0,CLASS-3
414,905,222,34000,512,13000,601,1000,54000,132,3,31,2011,160000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-4
360,0,90,26000,539,20000,52,12000,63000,115,1,31,2011,150000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,CLASS-3
279,90,29,11000,272,10000,563,15,20000,90,0,31,2011,150000000,1,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-3
582,25,148,921,178,562,806,433,0,88,0,31,2011,150000000,1,1,1,0,1,0,0,1,1,0,0,0,0,0,CLASS-2
70,663,476,10000,345,10000,554,690,35000,133,3,31,2011,145000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,CLASS-3
292,394,89,11000,214,3000,306,2000,46000,124,0,31,2011,140000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-3
213,750,413,49000,95,11000,162,988,0,100,0,0,2011,135000000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-2
222,563,248,40000,595,1000,766,939,26000,107,0,31,2011,135000000,0,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-3
98,50,427,4000,169,442,30,397,16000,90,0,31,2011,130000000,1,1,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-3
603,14000,474,2000,467,871,812,845,44000,107,1,31,2011,135000000,1,1,0,0,0,1,0,1,0,0,0,0,0,0,CLASS-3
350,681,389,23000,744,14000,220,12000,54000,132,3,31,2011,125000000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,CLASS-3
229,0,410,21000,230,979,622,154,39000,129,2,31,2011,125000000,1,1,0,0,0,1,0,0,0,1,0,0,0,1,CLASS-3
431,1000,95,11000,729,1000,132,741,14000,119,0,31,2011,120000000,1,0,1,0,0,0,0,0,1,1,0,0,0,1,CLASS-2
509,67,310,383,715,113,506,111,31000,103,3,31,2011,110000000,0,1,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-2
580,189,186,20000,732,929,599,544,36000,127,1,31,2011,110000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
672,611,94,23000,545,196,748,28,13000,146,2,5,2011,94000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-4
554,81,201,11000,194,1000,822,779,47000,105,0,31,2011,93000000,1,0,1,0,0,0,0,0,0,0,1,0,0,1,CLASS-4
143,21000,414,18000,281,1000,389,585,54000,158,1,31,2011,90000000,0,0,0,0,0,1,0,0,0,1,1,0,0,1,CLASS-4
88,107,31,11000,748,560,845,350,19000,96,0,31,2011,90000000,0,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-3
484,545,350,14000,453,8000,612,5000,19000,110,8,11,2011,75000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,CLASS-2
76,420,328,2000,270,906,418,535,0,104,5,31,2011,75000000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-2
564,6,231,1000,306,579,555,561,0,97,1,30,2011,100000000,0,1,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-3
632,480,61,14000,493,670,567,461,56000,102,0,31,2011,80000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
443,31,26,1000,348,1000,475,733,0,87,0,31,2011,75000000,0,1,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-1
165,221,1,11000,66,3000,458,503,19000,117,1,31,2011,80000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
199,153,419,3000,444,1000,587,269,0,102,1,31,2011,80000000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,CLASS-2
165,221,7,14000,8,11000,797,553,0,91,2,31,2011,79000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-1
610,763,185,15000,182,1000,770,222,30000,110,1,31,2011,75000000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,CLASS-2
675,0,250,4000,3,2000,729,826,42000,128,4,31,2011,82000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CLASS-2
327,473,370,833,353,697,656,464,25000,116,0,31,2011,70000000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
603,14000,224,25000,74,19000,228,979,28000,146,1,31,2011,66000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
548,2000,80,17000,162,1000,141,244,0,111,2,31,2011,70000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
204,5,209,26000,615,22000,77,748,17000,116,2,30,2011,35000000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,CLASS-2
67,101,217,966,433,919,765,681,10000,111,3,31,2011,36000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
622,25,168,989,238,664,142,439,0,95,0,31,2011,63000000,0,1,0,0,1,0,1,1,1,0,0,0,0,0,CLASS-2
602,0,323,13000,532,240,299,175,42000,106,4,31,2011,60000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
570,124,258,865,17,441,327,77,20000,87,0,31,2011,60000000,1,0,1,0,0,0,1,0,0,0,0,1,0,1,CLASS-2
402,83,367,12000,682,1000,155,1000,18000,96,1,31,2011,57000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,CLASS-1
406,70,309,1000,566,549,634,497,14000,94,1,31,2011,55000000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,CLASS-2
140,71,425,16000,562,10000,573,634,13000,118,2,31,2011,52000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,CLASS-2
214,53,323,13000,514,963,402,593,36000,106,2,31,2011,50200000,0,0,1,1,0,0,0,0,0,0,0,0,0,1,CLASS-3
246,14000,239,1000,1,560,852,417,37000,112,0,31,2011,50000000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,CLASS-3
220,43,423,33000,249,15000,771,7000,44000,118,7,31,2011,50000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-3
61,152,396,22000,623,18000,97,11000,27000,133,1,31,2011,50000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-4
120,154,13,15000,247,348,667,144,27000,109,1,31,2011,60000000,1,1,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
146,234,361,20000,763,11000,340,11000,18000,102,3,31,2011,49900000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,CLASS-2
287,260,359,6000,283,694,723,692,0,84,0,31,2011,55000000,0,0,0,0,0,1,0,0,0,0,1,0,0,1,CLASS-2
475,71,367,12000,83,2000,445,982,15000,104,1,31,2011,50000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,CLASS-2
251,33,48,970,252,91,773,84,26000,103,3,31,2011,45000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,CLASS-3
469,32,112,219,716,141,802,104,17000,101,1,31,2011,45000000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-2
583,165,209,26000,731,956,571,350,16000,93,0,31,2011,40000000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,CLASS-3
89,308,170,10000,83,2000,833,913,20000,100,2,31,2011,42000000,0,0,0,0,0,1,1,0,0,0,0,1,0,1,CLASS-2
144,64,240,734,416,574,383,296,11000,100,0,31,2011,41000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
71,65,329,11000,477,980,264,638,25000,118,1,31,2011,40000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-3
270,174,296,14000,269,903,5,767,29000,113,3,30,2011,30000000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,CLASS-3
224,99,55,176,544,61,365,57,42000,109,0,31,2011,40000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,CLASS-3
661,0,21,2000,14,741,747,687,26000,111,0,31,2011,40000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,CLASS-2
600,77,151,703,316,682,164,495,20000,92,0,31,2011,40000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CLASS-2
590,335,477,15000,705,467,763,64,39000,129,1,31,2011,40000000,0,1,0,0,0,1,0,0,0,0,1,0,0,0,CLASS-3
471,118,251,877,118,738,367,674,15000,112,0,9,2011,40000000,1,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-2
198,508,411,21000,151,11000,339,1000,33000,120,1,31,2011,38000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-3
93,188,355,11000,518,680,304,631,0,113,5,31,2011,37000000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CLASS-3
436,101,32,12000,165,3000,801,2000,23000,114,1,31,2011,37000000,0,0,0,0,0,1,0,0,0,0,1,1,0,1,CLASS-2
545,596,251,877,222,794,487,785,2000,102,0,27,2011,36000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-2
575,91,274,18000,450,464,665,64,31000,106,5,31,2011,35000000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-3
663,87,349,15000,389,3000,522,923,41000,109,2,31,2011,35000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-3
25,487,322,20000,562,10000,432,3000,52000,109,2,31,2011,40000000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,CLASS-3
389,42,36,969,690,826,462,196,13000,112,4,31,2011,35000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
113,16000,291,29000,538,6000,433,363,16000,137,0,31,2011,35000000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,CLASS-3
315,309,272,327,75,73,672,63,13000,106,1,31,2011,35000000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,CLASS-1
614,0,60,11000,736,1000,260,687,39000,139,0,31,2011,32000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CLASS-3
97,21,332,614,741,150,185,48,0,89,0,31,2011,30000000,1,1,1,0,0,0,0,0,0,0,0,1,0,1,CLASS-1
476,176,325,722,749,655,767,460,27000,131,6,31,2011,32500000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-3
317,14,62,918,730,845,638,534,0,113,2,31,2011,32000000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-1
176,0,199,15000,126,491,707,355,56000,93,3,31,2011,32000000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,CLASS-3
668,11000,282,617,62,204,594,183,78000,94,1,27,2011,17000000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,CLASS-4
294,456,228,157,742,33,396,21,38000,111,0,31,2011,30000000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
637,15000,477,15000,613,839,657,392,0,98,0,31,2011,30000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
592,15,107,759,618,73,313,69,0,63,0,31,2011,30000000,0,1,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-3
18,24,189,2000,603,942,674,653,11000,108,0,31,2011,30000000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-2
118,44,176,596,602,343,721,133,23000,106,1,31,2011,30000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,CLASS-2
438,6,26,1000,580,857,140,843,0,86,0,31,2011,30000000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,CLASS-1
384,0,52,974,355,643,356,187,0,121,0,5,2011,18000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
395,395,173,18000,468,1000,441,313,21000,129,1,31,2011,30000000,1,0,0,0,0,0,0,0,0,1,1,0,1,0,CLASS-3
552,181,47,731,211,579,269,459,0,83,3,11,2011,28000000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,CLASS-2
544,776,490,898,358,584,650,358,15000,130,3,30,2011,30000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
534,0,15,2000,357,734,184,640,0,89,5,31,2011,27000000,1,1,1,0,0,0,0,1,1,0,0,0,0,0,CLASS-1
202,0,409,22000,167,988,742,307,20000,113,15,31,2011,56000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
611,150,152,15000,113,3000,568,2000,75000,146,2,31,2011,25000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-4
242,425,361,20000,284,962,570,766,24000,108,1,31,2011,25000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
290,248,296,14000,268,798,334,726,32000,117,1,31,2011,25000000,1,1,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
151,160,93,963,356,936,439,852,0,90,0,31,2011,25000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CLASS-1
209,149,478,27000,268,798,454,581,77000,140,1,31,2011,25000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-4
538,37,16,10000,437,826,669,268,7000,110,1,31,2011,25000000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-2
173,41,379,2000,115,1000,372,847,0,89,0,31,2011,24000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-1
211,0,423,33000,582,22000,362,1000,22000,101,1,31,2011,12500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
602,0,80,17000,512,13000,547,947,0,93,5,17,2011,23000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CLASS-2
644,140,44,19000,164,14000,277,10000,24000,127,1,9,2011,20000000,0,0,0,0,0,1,0,0,0,0,1,0,0,1,CLASS-3
289,0,222,34000,141,242,679,220,17000,91,0,31,2011,21000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
15,729,441,8000,547,727,75,552,22000,115,0,31,2011,20000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-3
633,12,388,786,708,651,626,587,21000,90,4,31,2011,19000000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
617,15,290,3000,462,775,104,350,6000,109,3,14,2011,20000000,0,1,0,1,0,0,0,1,1,0,0,0,0,0,CLASS-2
401,20,89,11000,55,904,224,783,0,117,1,31,2011,20000000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,CLASS-2
139,0,337,13000,743,10000,723,691,36000,99,3,30,2011,15000000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,CLASS-2
248,52,265,3000,364,957,636,384,16000,97,0,31,2011,20000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-2
377,93,333,31000,214,3000,495,521,14000,109,1,1,2011,15000000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,CLASS-3
421,31,485,2000,509,2000,172,562,0,97,4,31,2011,23000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-2
137,42,504,975,586,569,262,557,0,99,2,31,2011,21000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CLASS-3
573,80,125,2000,145,795,166,723,15000,106,1,31,2011,18000000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,CLASS-3
129,33,13,15000,491,976,246,583,16000,86,1,31,2011,17000000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,CLASS-2
432,405,70,996,227,897,82,628,30000,100,0,9,2011,15000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-4
104,26,290,3000,185,1000,264,638,0,91,1,31,2011,16000000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,CLASS-1
458,0,423,33000,20,745,706,228,81000,100,0,31,2011,15000000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,CLASS-4
385,92,31,11000,354,5000,650,358,49000,107,0,31,2011,15000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-3
169,68,80,17000,16,14000,817,642,0,90,5,31,2011,15000000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CLASS-2
502,58,334,11000,351,1000,603,583,18000,105,1,30,2011,13000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-2
361,50,323,13000,420,1000,394,338,0,186,1,31,2011,14000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
323,209,488,569,663,69,95,41,62000,115,1,31,2011,13000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-1
291,115,244,1000,465,305,384,304,18000,88,6,30,2011,13000000,1,0,1,0,0,0,0,0,1,0,0,0,0,1,CLASS-3
34,11000,216,306,549,164,101,116,0,127,0,31,2011,13000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-1
268,655,84,9000,569,786,161,390,0,94,1,31,2011,12000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
513,212,405,567,409,111,33,18,0,113,9,10,2011,20000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
308,108,481,1000,575,400,129,186,48000,124,3,30,2011,10000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-3
581,64,145,13000,719,2000,425,918,17000,99,1,30,2011,6400000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,CLASS-3
271,157,259,2000,256,616,649,581,0,83,5,31,2011,10000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
634,105,136,982,415,503,587,269,0,97,1,31,2011,10000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CLASS-1
101,129,123,749,229,252,686,221,0,98,0,31,2011,10000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CLASS-3
665,607,329,11000,656,414,123,251,12000,98,0,31,2011,11000000,0,0,0,1,0,0,0,0,0,1,1,0,0,1,CLASS-3
374,3000,16,10000,423,4000,139,844,50000,130,1,7,2011,7400000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
367,64,289,2000,294,892,455,748,0,84,0,31,2011,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS-2
326,129,254,23000,46,10000,118,3000,40000,100,2,31,2011,8000000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,CLASS-4
293,18,75,1000,709,962,6,741,0,104,0,31,2011,8000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
540,127,335,3000,516,415,514,373,0,113,3,30,2011,8000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
559,70,169,1000,456,912,478,826,0,112,8,31,2011,6600000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CLASS-2
390,159,158,3000,675,294,65,77,38000,112,0,30,2011,7000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CLASS-3
597,0,337,13000,548,898,334,726,23000,101,0,30,2011,6500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-3
520,0,329,11000,100,106,676,84,15000,99,1,31,2011,5000000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,CLASS-3
309,51,135,3000,265,482,837,28,17000,96,0,17,2011,6000000,0,0,0,0,0,0,0,0,1,1,0,0,0,1,CLASS-3
658,61,52,974,635,595,375,451,0,104,0,5,2011,6000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CLASS-2
